2018/10/23,18:21:02,4294D9B6,-47,1,21,20,3019,33.08,255,245,92,40001,1
2018/10/23,18:21:05,4294D9B6,-47,2,22,20,3019,33.08,255,245,93,40092,1
2018/10/23,18:21:06,420B14AC,-66,1,16,20,2982,36.72,226,11,32,25021,1
2018/10/23,18:21:25,42CBD294,-50,1,10,20,3019,36.47,258,311,0,34379,1
2018/10/23,18:21:42,42724E0F,-46,1,11,20,3184,33.42,255,256,0,28350,1
2018/10/23,18:22:06,4294D9B6,-45,1,23,20,3018,33.82,254,248,99,42742,1
2018/10/23,18:22:08,4294D9B6,-46,2,24,20,3018,33.82,254,248,100,42878,1
2018/10/23,18:22:30,42CBD294,-49,1,11,20,3019,33.42,262,287,0,36095,1
2018/10/23,18:22:45,42724E0F,-46,1,12,20,3184,34.71,255,256,0,32787,1
2018/10/23,18:23:07,420B14AC,-68,1,18,20,2982,37.36,225,9,32,26713,1
2018/10/23,18:23:09,4294D9B6,-46,2,25,20,3018,33.82,254,248,109,46552,1
2018/10/23,18:23:10,4294D9B6,-47,1,26,20,3011,33.47,255,86,109,46711,1
2018/10/23,18:23:36,42CBD294,-53,1,12,20,3019,32.26,262,286,0,36621,1
2018/10/23,18:23:49,42724E0F,-42,1,13,20,3184,33.76,255,252,0,34409,1
2018/10/23,18:24:08,420B14AC,-69,1,19,20,2982,37.74,224,7,32,27500,1
2018/10/23,18:24:13,4294D9B6,-67,2,27,20,3011,33.47,255,86,125,56675,1
2018/10/23,18:24:15,4294D9B6,-66,1,28,20,3011,41.81,266,0,125,56985,1
2018/10/23,18:24:41,42CBD294,-57,1,13,20,3019,31.72,261,289,0,37369,1
2018/10/23,18:24:52,42724E0F,-42,1,14,20,3185,33.23,255,252,0,35541,1
2018/10/23,18:25:09,420B14AC,-69,1,20,20,2982,37.93,223,7,32,28346,1
2018/10/23,18:25:19,4294D9B6,-60,1,29,20,3014,40.04,274,3,140,61,1
2018/10/23,18:25:21,4294D9B6,-55,2,30,20,3014,40.04,274,3,141,530,1
2018/10/23,18:25:46,42CBD294,-52,1,14,20,3019,31.67,260,287,0,37875,1
2018/10/23,18:25:56,42724E0F,-42,1,15,20,3184,33.08,255,252,0,36712,1
2018/10/23,18:26:09,420B14AC,-71,1,21,20,2982,38.02,222,5,32,29177,1
2018/10/23,18:26:22,4294D9B6,-59,2,31,20,3014,40.04,274,3,156,7935,1
2018/10/23,18:26:23,4294D9B6,-49,1,32,20,3002,42.93,283,7,156,8153,1
2018/10/23,18:26:51,42CBD294,-54,1,15,20,3019,31.53,259,287,0,38349,1
2018/10/23,18:26:59,42724E0F,-42,1,16,20,3184,33.13,255,251,0,37371,1
2018/10/23,18:27:10,420B14AC,-75,1,22,20,2982,38.02,222,5,32,30053,1
2018/10/23,18:27:28,4294D9B6,-52,1,33,20,3017,41.69,288,1,173,19210,1
2018/10/23,18:27:29,4294D9B6,-52,2,34,20,3017,41.69,288,1,174,19387,1
2018/10/23,18:27:56,42CBD294,-52,1,16,20,3019,31.48,259,288,0,38843,1
2018/10/23,18:28:03,42724E0F,-44,1,17,20,3184,32.93,255,250,0,38726,1
2018/10/23,18:28:11,420B14AC,-70,1,23,20,2982,38.25,222,4,32,30893,1
2018/10/23,18:28:32,4294D9B6,-53,1,35,20,3015,36.30,291,10,190,30012,1
2018/10/23,18:28:34,4294D9B6,-49,2,36,20,3015,36.30,291,10,191,30252,1
2018/10/23,18:29:01,42CBD294,-58,1,17,20,3019,31.48,258,287,0,39392,1
2018/10/23,18:29:06,42724E0F,-51,1,18,20,3184,33.13,255,252,0,40547,1
2018/10/23,18:29:11,420B14AC,-76,1,24,20,2982,38.18,222,3,32,31779,1
2018/10/23,18:29:36,4294D9B6,-52,1,37,20,3019,36.33,292,13,206,37239,1
2018/10/23,18:29:38,4294D9B6,-46,2,38,20,3019,36.33,292,13,206,37407,1
2018/10/23,18:30:06,42CBD294,-58,1,18,20,3019,31.43,258,287,0,39907,1
2018/10/23,18:30:10,42724E0F,-50,1,19,20,3184,37.86,263,3,0,47823,1
2018/10/23,18:30:12,420B14AC,-70,1,25,20,2982,38.22,221,3,32,32609,1
2018/10/23,18:30:41,4294D9B6,-50,1,39,20,3019,33.42,288,23,214,40686,1
2018/10/23,18:30:49,4294D9B6,-51,2,40,20,3019,33.42,288,23,215,40887,1
2018/10/23,18:31:12,42CBD294,-55,1,19,20,3019,31.38,257,287,0,40404,1
2018/10/23,18:31:13,420B14AC,-69,1,26,20,2982,38.34,220,2,32,33509,1
2018/10/23,18:31:13,42724E0F,-43,1,20,20,3184,40.51,273,19,0,56276,1
2018/10/23,18:31:43,4294D9B6,-44,2,41,20,3019,33.42,288,23,220,42762,1
2018/10/23,18:31:45,4294D9B6,-45,1,42,20,3018,30.49,283,23,220,42885,1
2018/10/23,18:32:14,420B14AC,-69,1,27,20,2982,38.34,220,1,32,34453,1
2018/10/23,18:32:17,42CBD294,-66,1,20,20,3019,31.28,257,288,0,40895,1
2018/10/23,18:32:17,42724E0F,-66,1,21,20,3184,35.14,284,3,0,481,1
2018/10/23,18:32:49,4294D9B6,-44,1,43,20,3019,29.44,280,23,225,45031,1
2018/10/23,18:32:54,4294D9B6,-44,2,44,20,3019,29.44,280,23,226,45128,1
2018/10/23,18:33:14,420B14AC,-69,1,28,20,2982,38.31,219,1,32,35312,1
2018/10/23,18:33:20,42724E0F,-84,1,22,20,3184,35.77,285,0,0,10082,1
2018/10/23,18:33:22,42CBD294,-57,1,21,20,3019,31.28,257,288,0,41373,1
2018/10/23,18:33:52,4294D9B6,-44,2,45,20,3019,29.44,280,23,231,47043,1
2018/10/23,18:33:54,4294D9B6,-44,1,46,20,3018,29.14,277,23,231,47149,1
2018/10/23,18:34:15,420B14AC,-70,1,29,20,2982,38.50,219,1,32,36167,1
2018/10/23,18:34:16,420B14AC,-70,2,30,20,2982,38.50,219,1,33,36200,1
2018/10/23,18:34:19,420B14AC,-73,2,31,20,2982,38.50,219,1,34,36393,1
2018/10/23,18:34:24,42724E0F,-90,1,23,20,3184,41.95,283,1,0,16007,1
2018/10/23,18:34:27,42CBD294,-73,1,22,20,3019,31.28,257,288,0,41876,1
2018/10/23,18:34:57,4294D9B6,-44,2,47,20,3018,29.14,277,23,236,49031,1
2018/10/23,18:34:58,4294D9B6,-43,1,48,20,3011,29.57,274,24,236,49125,1
2018/10/23,18:35:16,420B14AC,-70,1,32,20,2982,38.60,219,1,34,37532,1
2018/10/23,18:35:28,42724E0F,-71,1,24,20,3184,34.27,279,0,0,24077,1
2018/10/23,18:35:32,42CBD294,-58,1,23,20,3019,31.23,257,288,0,42360,1
2018/10/23,18:36:02,4294D9B6,-45,1,49,20,3019,29.57,273,23,243,51641,1
2018/10/23,18:36:04,4294D9B6,-44,2,50,20,3019,29.57,273,23,244,51712,1
2018/10/23,18:36:16,420B14AC,-75,1,33,20,2982,38.56,218,1,34,38481,1
2018/10/23,18:36:31,42724E0F,-73,1,25,20,3183,31.73,273,9,0,30953,1
2018/10/23,18:36:37,42CBD294,-55,1,24,20,3019,31.28,257,288,0,42892,1
2018/10/23,18:37:07,4294D9B6,-44,1,51,20,3019,29.64,272,23,249,53958,1
2018/10/23,18:37:17,420B14AC,-70,1,34,20,2982,38.60,218,0,34,39351,1
2018/10/23,18:37:17,4294D9B6,-45,2,52,20,3019,29.64,272,23,250,54155,1
2018/10/23,18:37:35,42724E0F,-75,1,26,20,3183,33.49,271,38,0,36496,1
2018/10/23,18:37:43,42CBD294,-57,1,25,20,3019,31.23,256,288,0,43404,1
2018/10/23,18:38:11,4294D9B6,-44,1,53,20,3019,29.51,272,22,254,55932,1
2018/10/23,18:38:13,4294D9B6,-44,2,54,20,3019,29.51,272,22,255,55980,1
2018/10/23,18:38:18,420B14AC,-69,1,35,20,2982,38.63,217,0,34,40226,1
2018/10/23,18:38:38,42724E0F,-71,1,27,20,3184,34.29,273,0,0,44685,1
2018/10/23,18:38:48,42CBD294,-52,1,26,20,3019,31.23,256,288,0,43917,1
2018/10/23,18:39:13,4294D9B6,-44,2,55,20,3019,29.51,272,22,260,57917,1
2018/10/23,18:39:16,4294D9B6,-44,1,56,20,3019,29.57,271,23,260,58055,1
2018/10/23,18:39:18,420B14AC,-70,1,36,20,2982,38.69,217,0,34,41112,1
2018/10/23,18:39:42,42724E0F,-73,1,28,20,3183,32.62,272,279,0,50466,1
2018/10/23,18:39:53,42CBD294,-59,1,27,20,3019,31.18,256,288,0,44420,1
2018/10/23,18:40:19,420B14AC,-68,1,37,20,2982,39.05,217,0,34,41925,1
2018/10/23,18:40:20,4294D9B6,-44,1,57,20,3019,29.57,270,23,266,60345,1
2018/10/23,18:40:23,4294D9B6,-44,2,58,20,3019,29.57,270,23,267,60412,1
2018/10/23,18:40:45,42724E0F,-76,1,29,20,3183,32.20,269,280,0,51845,1
2018/10/23,18:40:58,42CBD294,-54,1,28,20,3019,31.23,256,288,0,44967,1
2018/10/23,18:41:20,420B14AC,-69,1,38,20,2982,38.85,215,0,34,42861,1
2018/10/23,18:41:24,4294D9B6,-44,1,59,20,3019,29.44,270,23,271,62365,1
2018/10/23,18:41:30,4294D9B6,-45,2,60,20,3019,29.44,270,23,272,62475,1
2018/10/23,18:41:49,42724E0F,-53,1,30,20,3183,32.10,269,1,0,59814,1
2018/10/23,18:42:03,42CBD294,-56,1,29,20,3019,31.28,256,288,0,45472,1
2018/10/23,18:42:20,420B14AC,-72,1,39,20,2982,38.60,215,0,34,43727,1
2018/10/23,18:42:29,4294D9B6,-52,1,61,20,3019,29.44,270,23,276,64449,1
2018/10/23,18:42:38,4294D9B6,-51,2,62,20,3019,29.44,270,23,277,64620,1
2018/10/23,18:42:52,42724E0F,-48,1,31,20,3183,34.58,274,3,0,1580,1
2018/10/23,18:43:08,42CBD294,-53,1,30,20,3019,31.23,256,289,0,45948,1
2018/10/23,18:43:21,420B14AC,-70,1,40,20,2982,39.22,214,0,34,44581,1
2018/10/23,18:43:33,4294D9B6,-50,1,63,20,3019,29.44,270,23,281,796,1
2018/10/23,18:43:35,4294D9B6,-52,2,64,20,3019,29.44,270,23,282,855,1
2018/10/23,18:43:56,42724E0F,-67,1,32,20,3183,37.14,279,1,0,9511,1
2018/10/23,18:44:13,42CBD294,-50,1,31,20,3020,31.18,256,289,0,46457,1
2018/10/23,18:44:22,420B14AC,-72,1,41,20,2982,39.52,214,0,34,45511,1
2018/10/23,18:44:37,4294D9B6,-44,1,65,20,3019,29.44,270,23,287,3091,1
2018/10/23,18:44:46,4294D9B6,-44,2,66,20,3019,29.44,270,23,288,3249,1
2018/10/23,18:44:59,42724E0F,-65,1,33,20,3183,35.63,286,0,0,20886,1
2018/10/23,18:45:19,42CBD294,-60,1,32,20,3019,31.18,256,289,0,46956,1
2018/10/23,18:45:23,420B14AC,-78,1,42,20,2982,39.35,215,0,34,46305,1
2018/10/23,18:45:42,4294D9B6,-53,1,67,20,3019,29.57,270,23,292,5147,1
2018/10/23,18:45:49,4294D9B6,-53,2,68,20,3019,29.57,270,23,293,5317,1
2018/10/23,18:46:03,42724E0F,-65,1,34,20,3183,30.29,281,59,0,24995,1
2018/10/23,18:46:23,420B14AC,-77,1,43,20,2982,39.20,215,0,34,47171,1
2018/10/23,18:46:24,42CBD294,-58,1,33,20,3020,31.18,256,289,0,47420,1
2018/10/23,18:46:46,4294D9B6,-44,1,69,20,3019,29.51,269,23,297,7227,1
2018/10/23,18:46:48,4294D9B6,-48,2,70,20,3019,29.51,269,23,298,7299,1
2018/10/23,18:47:06,42724E0F,-63,1,35,20,3183,29.92,273,59,0,27313,1
2018/10/23,18:47:24,420B14AC,-82,1,44,20,2982,39.52,214,0,34,48061,1
2018/10/23,18:47:29,42CBD294,-53,1,34,20,3019,31.18,255,289,0,47898,1
2018/10/23,18:47:49,4294D9B6,-45,2,71,20,3019,29.51,269,23,303,9290,1
2018/10/23,18:47:50,4294D9B6,-45,1,72,20,3012,29.57,269,24,303,9394,1
2018/10/23,18:48:10,42724E0F,-58,1,36,20,3184,30.19,268,60,0,28324,1
2018/10/23,18:48:25,420B14AC,-72,1,45,20,2982,39.75,214,0,34,48981,1
2018/10/23,18:48:26,420B14AC,-75,2,46,20,2982,39.75,214,0,35,49022,1
2018/10/23,18:48:29,420B14AC,-74,2,47,20,2982,39.75,214,0,36,49214,1
2018/10/23,18:48:34,42CBD294,-48,1,35,20,3020,31.14,255,289,0,48438,1
2018/10/23,18:48:51,4294D9B6,-42,2,73,20,3012,29.57,269,24,308,11565,1
2018/10/23,18:48:55,4294D9B6,-43,1,74,20,3019,29.64,269,24,308,11790,1
2018/10/23,18:49:13,42724E0F,-54,1,37,20,3184,30.83,263,59,0,29165,1
2018/10/23,18:49:25,420B14AC,-67,1,48,20,2982,39.59,212,0,36,50308,1
2018/10/23,18:49:39,42CBD294,-51,1,36,20,3020,31.14,255,289,0,48931,1
2018/10/23,18:49:59,4294D9B6,-43,1,75,20,3019,29.64,268,25,314,14071,1
2018/10/23,18:50:02,4294D9B6,-42,2,76,20,3019,29.64,268,25,315,14139,1
2018/10/23,18:50:17,42724E0F,-56,1,38,20,3185,31.14,259,59,0,29942,1
2018/10/23,18:50:26,420B14AC,-70,1,49,20,2982,39.57,211,0,36,51228,1
2018/10/23,18:50:44,42CBD294,-56,1,37,20,3020,31.09,255,289,0,49467,1
2018/10/23,18:51:03,4294D9B6,-42,1,77,20,3019,29.51,268,24,319,16145,1
2018/10/23,18:51:08,4294D9B6,-43,2,78,20,3019,29.51,268,24,320,16264,1
2018/10/23,18:51:21,42724E0F,-56,1,39,20,3184,31.43,257,59,0,30729,1
2018/10/23,18:51:27,420B14AC,-70,1,50,20,2982,39.67,208,0,36,52059,1
2018/10/23,18:51:49,42CBD294,-61,1,38,20,3020,31.09,255,289,0,49963,1
2018/10/23,18:52:02,4294D9B6,-41,2,79,20,3019,29.51,268,24,325,18134,1
2018/10/23,18:52:08,4294D9B6,-41,1,80,20,3019,29.44,267,25,325,18393,1
2018/10/23,18:52:24,42724E0F,-56,1,40,20,3184,31.78,254,59,0,32359,1
2018/10/23,18:52:28,420B14AC,-71,1,51,20,2982,39.65,206,0,36,52988,1
2018/10/23,18:52:55,42CBD294,-49,1,39,20,3020,30.94,255,290,0,50462,1
2018/10/23,18:53:11,4294D9B6,-42,2,81,20,3019,29.44,267,25,330,20270,1
2018/10/23,18:53:12,4294D9B6,-42,1,82,20,3004,29.44,267,24,330,20354,1
2018/10/23,18:53:28,42724E0F,-55,1,41,20,3185,31.88,252,59,0,34154,1
2018/10/23,18:53:28,420B14AC,-69,1,52,20,2982,40.05,206,0,36,53881,1
2018/10/23,18:54:00,42CBD294,-49,1,40,20,3020,31.17,254,290,0,50945,1
2018/10/23,18:54:15,4294D9B6,-42,2,83,20,3004,29.44,267,24,337,22576,1
2018/10/23,18:54:17,4294D9B6,-42,1,84,20,3004,29.57,266,25,337,22662,1
2018/10/23,18:54:29,420B14AC,-69,1,53,20,2982,40.17,207,0,36,54780,1
2018/10/23,18:54:31,42724E0F,-58,1,42,20,3184,32.14,251,59,0,34816,1
2018/10/23,18:55:05,42CBD294,-51,1,41,20,3021,31.22,254,290,0,51427,1
2018/10/23,18:55:16,4294D9B6,-42,2,85,20,3004,29.57,266,25,344,24926,1
2018/10/23,18:55:21,4294D9B6,-43,1,86,20,3019,29.57,265,25,344,25171,1
2018/10/23,18:55:30,420B14AC,-74,1,54,20,2982,40.21,206,0,36,55692,1
2018/10/23,18:55:35,42724E0F,-56,1,43,20,3185,32.24,249,59,0,35995,1
2018/10/23,18:56:10,42CBD294,-51,1,42,20,3021,31.22,254,290,0,51918,1
2018/10/23,18:56:21,4294D9B6,-42,2,87,20,3019,29.57,265,25,348,26654,1
2018/10/23,18:56:25,4294D9B6,-42,1,88,20,3019,29.93,264,25,348,26897,1
2018/10/23,18:56:30,420B14AC,-73,1,55,20,2982,40.37,207,0,36,56616,1
2018/10/23,18:56:38,42724E0F,-54,1,44,20,3185,32.44,247,59,0,37394,1
2018/10/23,18:57:15,42CBD294,-51,1,43,20,3021,31.17,253,290,0,52434,1
2018/10/23,18:57:27,4294D9B6,-42,2,89,20,3019,29.93,264,25,353,28693,1
2018/10/23,18:57:30,4294D9B6,-42,1,90,20,3016,29.93,264,24,353,28815,1
2018/10/23,18:57:31,420B14AC,-72,1,56,20,2982,40.19,206,0,36,57513,1
2018/10/23,18:57:42,42724E0F,-56,1,45,20,3185,32.65,246,59,0,38031,1
2018/10/23,18:58:20,42CBD294,-54,1,44,20,3022,31.17,253,290,0,52979,1
2018/10/23,18:58:30,4294D9B6,-42,2,91,20,3016,29.93,264,24,359,30955,1
2018/10/23,18:58:32,420B14AC,-72,1,57,20,2982,40.15,205,0,36,58441,1
2018/10/23,18:58:34,4294D9B6,-42,1,92,20,3019,29.76,264,24,359,31199,1
2018/10/23,18:58:45,42724E0F,-58,1,46,20,3185,32.75,245,60,0,38672,1
2018/10/23,18:59:26,42CBD294,-57,1,45,20,3022,31.12,253,290,0,53487,1
2018/10/23,18:59:33,420B14AC,-74,1,58,20,2982,40.62,204,0,36,59368,1
2018/10/23,18:59:33,4294D9B6,-42,2,93,20,3019,29.76,264,24,364,32976,1
2018/10/23,18:59:38,4294D9B6,-42,1,94,20,3019,29.76,264,23,364,33226,1
2018/10/23,18:59:49,42724E0F,-56,1,47,20,3185,33.21,244,60,0,39300,1
2018/10/23,19:00:31,42CBD294,-55,1,46,20,3021,31.12,253,290,0,53994,1
2018/10/23,19:00:33,420B14AC,-71,1,59,20,2982,40.75,204,0,36,60247,1
2018/10/23,19:00:43,4294D9B6,-42,1,95,20,3019,29.70,264,23,367,34798,1
2018/10/23,19:00:45,4294D9B6,-42,2,96,20,3019,29.70,264,23,368,34878,1
2018/10/23,19:00:52,42724E0F,-55,1,48,20,3186,33.42,243,59,0,39886,1
2018/10/23,19:01:34,420B14AC,-72,1,60,20,2982,40.62,201,0,36,61078,1
2018/10/23,19:01:36,42CBD294,-52,1,47,20,3021,31.17,253,290,0,54504,1
2018/10/23,19:01:47,4294D9B6,-42,1,97,20,3019,29.76,263,23,371,36688,1
2018/10/23,19:01:52,4294D9B6,-43,2,98,20,3019,29.76,263,23,372,36786,1
2018/10/23,19:01:56,42724E0F,-53,1,49,20,3186,33.42,242,59,0,40816,1
2018/10/23,19:02:35,420B14AC,-73,1,61,20,2982,40.90,201,0,36,61998,1
2018/10/23,19:02:41,42CBD294,-51,1,48,20,3022,31.12,253,291,0,54992,1
2018/10/23,19:02:47,4294D9B6,-42,2,99,20,3019,29.76,263,23,377,38728,1
2018/10/23,19:02:51,4294D9B6,-42,1,100,20,3019,29.82,263,24,377,38969,1
2018/10/23,19:02:59,42724E0F,-54,1,50,20,3185,33.51,241,59,0,42394,1
2018/10/23,19:03:36,420B14AC,-71,1,62,20,2982,40.95,201,0,36,62855,1
2018/10/23,19:03:46,42CBD294,-53,1,49,20,3023,31.12,253,291,0,55501,1
2018/10/23,19:03:54,4294D9B6,-43,2,101,20,3019,29.82,263,24,380,40419,1
2018/10/23,19:03:56,4294D9B6,-43,1,102,20,3013,29.88,262,24,380,40527,1
2018/10/23,19:04:03,42724E0F,-55,1,51,20,3186,33.51,240,59,0,43129,1
2018/10/23,19:04:36,420B14AC,-72,1,63,20,2982,40.97,200,0,36,63776,1
2018/10/23,19:04:51,42CBD294,-55,1,50,20,3022,31.07,252,291,0,56016,1
2018/10/23,19:04:57,4294D9B6,-42,2,103,20,3013,29.88,262,24,386,42673,1
2018/10/23,19:05:00,4294D9B6,-43,1,104,20,3018,29.82,262,24,386,42826,1
2018/10/23,19:05:07,42724E0F,-58,1,52,20,3185,33.61,239,60,0,44355,1
2018/10/23,19:05:37,420B14AC,-71,1,64,20,2982,41.00,200,0,36,64682,1
2018/10/23,19:05:56,42CBD294,-58,1,51,20,3022,31.12,252,291,0,56489,1
2018/10/23,19:05:59,4294D9B6,-42,2,105,20,3018,29.82,262,24,391,44711,1
2018/10/23,19:06:04,4294D9B6,-42,1,106,20,3019,29.88,261,25,391,44974,1
2018/10/23,19:06:10,42724E0F,-59,1,53,20,3185,33.56,238,60,0,45078,1
2018/10/23,19:06:38,420B14AC,-72,1,65,20,2982,41.06,199,0,36,116,1
2018/10/23,19:07:02,42CBD294,-52,1,52,20,3022,31.07,252,291,0,57013,1
2018/10/23,19:07:03,4294D9B6,-42,2,107,20,3019,29.88,261,25,397,46902,1
2018/10/23,19:07:09,4294D9B6,-42,1,108,20,3019,29.88,261,25,397,47171,1
2018/10/23,19:07:14,42724E0F,-57,1,54,20,3186,33.65,236,60,0,45680,1
2018/10/23,19:07:38,420B14AC,-74,1,66,20,2982,41.13,198,0,36,1070,1
2018/10/23,19:08:07,42CBD294,-53,1,53,20,3024,31.07,251,291,0,57487,1
2018/10/23,19:08:10,4294D9B6,-42,2,109,20,3019,29.88,261,25,403,49139,1
2018/10/23,19:08:13,4294D9B6,-42,1,110,20,3019,29.88,260,25,403,49358,1
2018/10/23,19:08:17,42724E0F,-57,1,55,20,3186,33.80,235,60,0,46344,1
2018/10/23,19:08:39,420B14AC,-73,1,67,20,2982,41.26,199,0,36,2041,1
2018/10/23,19:09:12,4294D9B6,-42,2,111,20,3019,29.88,260,25,408,51136,1
2018/10/23,19:09:12,42CBD294,-52,1,54,20,3024,31.01,251,291,0,57990,1
2018/10/23,19:09:17,4294D9B6,-42,1,112,20,3019,29.88,260,25,408,51401,1
2018/10/23,19:09:21,42724E0F,-56,1,56,20,3186,34.19,234,60,0,47025,1
2018/10/23,19:09:40,420B14AC,-73,1,68,20,2982,41.28,199,0,36,3024,1
2018/10/23,19:10:16,4294D9B6,-42,2,113,20,3019,29.88,260,25,411,52709,1
2018/10/23,19:10:17,42CBD294,-51,1,55,20,3023,31.07,250,291,0,58506,1
2018/10/23,19:10:22,4294D9B6,-42,1,114,20,3019,29.82,259,25,411,53002,1
2018/10/23,19:10:24,42724E0F,-58,1,57,20,3187,34.28,234,60,0,47732,1
2018/10/23,19:10:41,420B14AC,-72,1,69,20,2982,41.24,198,0,36,3950,1
2018/10/23,19:11:20,4294D9B6,-42,2,115,20,3019,29.82,259,25,416,54764,1
2018/10/23,19:11:22,42CBD294,-53,1,56,20,3023,31.01,250,291,0,59060,1
2018/10/23,19:11:26,4294D9B6,-41,1,116,20,3019,29.76,259,24,416,55028,1
2018/10/23,19:11:28,42724E0F,-57,1,58,20,3186,34.37,233,60,0,48374,1
2018/10/23,19:11:41,420B14AC,-78,1,70,20,2982,41.22,198,0,36,4892,1
